added,anonymous,count,deleted,delta,geo,language,namespace,newPage,page,robot,time,unpatrolled,user
738,0,1,0,738,no_geo,en,article,0,Nikita_(season_3),0,2013-02-26T17:00:00.000Z,0,AdamDeanHall
25,0,1,0,25,no_geo,sv,article,0,Ninetis_namibiae,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
1078,0,3,0,1078,no_geo,en,article,0,Ni_no_Kuni,0,2013-02-26T17:00:00.000Z,0,Lgfcd
26,0,1,0,26,no_geo,nl,article,0,Nomindra_berrimah,1,2013-02-26T17:00:00.000Z,0,EmausBot
140,0,1,0,140,no_geo,en,article,1,Northern_Orange_County_Council,0,2013-02-26T17:00:00.000Z,1,Evrik
20,0,1,0,20,no_geo,sv,article,0,Notiothops,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
0,0,1,-174,-174,no_geo,en,article,0,Not_in_Portland,1,2013-02-26T17:00:00.000Z,0,Addbot
14,0,1,0,14,no_geo,vi,article,0,Nová_Ves_u_Chotěboře,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
16,0,1,0,16,no_geo,vi,article,0,Nové_Lublice,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
6,0,1,0,6,no_geo,vi,article,0,Nový_Hrozenkov,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
23,0,1,0,23,no_geo,vi,article,0,Nowellia_wrightii,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
0,0,1,-4,-4,no_geo,vi,article,0,Noyal-Châtillon-sur-Seiche,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
0,0,1,-4,-4,no_geo,vi,article,0,Noyelles-sous-Bellonne,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
3,0,1,0,3,no_geo,vi,article,0,Noyon,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
6,0,1,0,6,no_geo,vi,article,0,Nuapatna,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
15,0,1,0,15,no_geo,vi,article,0,Nuci,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
0,0,1,-2,-2,no_geo,vi,article,0,Nueil-sur-Layon,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
8,0,1,0,8,no_geo,vi,article,0,Nuevo_Laredo,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
32,0,1,0,32,no_geo,vi,article,0,Nuisiana_arboris,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
5,0,1,0,5,no_geo,vi,article,0,"Numancia,_Aklan",1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
136,0,1,0,136,no_geo,vi,article,0,Numidia,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
97,0,1,0,97,no_geo,vi,article,0,Nuragus,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
42,0,1,0,42,no_geo,vi,article,0,Nusa_balraji,1,2013-02-26T17:00:00.000Z,0,TuHan-Bot
39,1,1,0,39,known,es,article,0,Obligado_(Paraguay),0,2013-02-26T17:00:00.000Z,0,200.12.146.10
8,0,1,0,8,no_geo,fi,article,0,Ogre_(Latvia),0,2013-02-26T17:00:00.000Z,0,Stryn
105,1,1,0,105,known,pl,article,0,Olgierd_Łukaszewicz,0,2013-02-26T17:00:00.000Z,0,86.23.104.139
32,0,1,0,32,no_geo,fr,article,0,Omocestus_rufipes,0,2013-02-26T17:00:00.000Z,0,Scrabble
2,0,1,0,2,no_geo,en,article,0,Only_Teardrops,0,2013-02-26T17:00:00.000Z,0,BabbaQ
374,0,4,-2571,-2197,no_geo,fr,article,0,Opération_Serval,0,2013-02-26T17:00:00.000Z,0,Nashjean
13,0,1,0,13,no_geo,es,article,0,Orange_(Vaucluse),1,2013-02-26T17:00:00.000Z,0,Makecat-bot
0,0,1,-178,-178,no_geo,en,article,0,Order_of_the_Star_in_the_East,1,2013-02-26T17:00:00.000Z,0,Addbot
105,0,1,0,105,no_geo,en,article,0,Original_Prankster,1,2013-02-26T17:00:00.000Z,0,LyricsBot
0,0,1,-237,-237,no_geo,en,article,0,Oskemen_Airport,1,2013-02-26T17:00:00.000Z,0,Addbot
23,0,1,0,23,no_geo,fr,article,0,Oswald_Rayner,0,2013-02-26T17:00:00.000Z,0,Serge Ottaviani
25,0,1,0,25,no_geo,nl,article,0,Otiothops_brevis,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
25,0,1,0,25,no_geo,vi,article,0,Otiothops_franzi,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
27,0,1,0,27,no_geo,sv,article,0,Otiothops_inflatus,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
24,0,1,0,24,no_geo,sv,article,0,Otiothops_payak,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
28,0,1,0,28,no_geo,nl,article,0,Otiothops_whitticki,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
52,0,1,0,52,no_geo,nl,wikipedia,0,Overleg_gebruiker:84.31.135.167,0,2013-02-26T17:00:00.000Z,0,MoiraMoira
217,0,1,0,217,no_geo,nl,wikipedia,0,Overleg_gebruiker:Woudloper,0,2013-02-26T17:00:00.000Z,1,Ellywa
27,0,1,0,27,no_geo,nl,article,0,Ozarchaea_daviesae,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
28,0,1,0,28,no_geo,nl,article,0,Ozarchaea_waldockae,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
25,0,1,0,25,no_geo,nl,article,0,Padilla_maingoka,1,2013-02-26T17:00:00.000Z,0,EmausBot
1,0,1,0,1,no_geo,it,article,0,Palawa,1,2013-02-26T17:00:00.000Z,0,Botcrux
28,0,1,0,28,no_geo,nl,article,0,Palpimanus_leppanae,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
31,0,1,0,31,no_geo,vi,article,0,Palpimanus_stridulator,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
26,0,1,0,26,no_geo,sv,article,0,Pancorius_naevius,1,2013-02-26T17:00:00.000Z,0,EmausBot
17,0,2,-4,13,no_geo,en,article,0,Pantomime,0,2013-02-26T17:00:00.000Z,0,Ssilvers
0,0,1,-133,-133,no_geo,it,article,0,Papa_Benedetto_XVI,0,2013-02-26T17:00:00.000Z,1,Tenan
35,1,1,0,35,known,it,article,0,Paradosso_dei_due_bambini,0,2013-02-26T17:00:00.000Z,1,213.102.99.16
33,0,1,0,33,no_geo,nl,article,0,Paramicromerys_megaceros,1,2013-02-26T17:00:00.000Z,0,EmausBot
33,0,1,0,33,no_geo,nl,article,0,Paraplatoides_tenerrimus,1,2013-02-26T17:00:00.000Z,0,EmausBot
50,0,1,0,50,no_geo,en,article,1,Paresh.V.Patel,0,2013-02-26T17:00:00.000Z,1,Pareshmaruthi
185,0,1,0,185,no_geo,pt,article,0,Parvicaecilia,0,2013-02-26T17:00:00.000Z,0,GoEThe
36,0,1,0,36,no_geo,en,article,0,Patrick_St._Esprit,0,2013-02-26T17:00:00.000Z,0,Klemen Kocjancic
0,0,1,-48,-48,no_geo,pl,article,0,Paul_Klee,0,2013-02-26T17:00:00.000Z,0,Mpfiz
29,0,1,0,29,no_geo,sv,article,0,Pedinopistha_longula,1,2013-02-26T17:00:00.000Z,0,EmausBot
26,0,1,0,26,no_geo,vi,article,0,Pelegrina_furcata,1,2013-02-26T17:00:00.000Z,0,EmausBot
190,1,1,0,190,no_geo,id,wikipedia,1,Pembicaraan_Pengguna:114.79.53.97,0,2013-02-26T17:00:00.000Z,0,Wagino 20100516
30,0,1,0,30,no_geo,sv,article,0,Pensacola_darlingtoni,1,2013-02-26T17:00:00.000Z,0,EmausBot
28,0,1,0,28,no_geo,nl,article,0,Periegops_australia,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
27,0,1,0,27,no_geo,cs,article,0,Peter_Colotka,0,2013-02-26T17:00:00.000Z,0,Aristarch
30,0,1,0,30,no_geo,sv,article,0,Petrichus_fuliginosus,1,2013-02-26T17:00:00.000Z,0,EmausBot
8,1,1,0,8,known,de,article,0,Pferdefleischskandal_in_Europa_2013,0,2013-02-26T17:00:00.000Z,0,62.47.18.136
21,0,1,0,21,no_geo,sv,article,0,Phaulostylus,1,2013-02-26T17:00:00.000Z,0,EmausBot
25,0,1,0,25,no_geo,vi,article,0,Phidippus_regius,1,2013-02-26T17:00:00.000Z,0,EmausBot
0,0,1,-188,-188,no_geo,en,article,0,"Philippa,_Countess_of_Toulouse",1,2013-02-26T17:00:00.000Z,0,Addbot
31,0,1,0,31,no_geo,sv,article,0,Philodromus_coachellae,1,2013-02-26T17:00:00.000Z,0,EmausBot
32,0,1,0,32,no_geo,sv,article,0,Philodromus_ganxiensis,1,2013-02-26T17:00:00.000Z,0,EmausBot
29,0,1,0,29,no_geo,sv,article,0,Philodromus_maliniae,1,2013-02-26T17:00:00.000Z,0,EmausBot
27,0,1,0,27,no_geo,nl,article,0,Philodromus_planus,1,2013-02-26T17:00:00.000Z,0,EmausBot
28,0,1,0,28,no_geo,nl,article,0,Philodromus_rodecki,1,2013-02-26T17:00:00.000Z,0,EmausBot
27,0,1,0,27,no_geo,nl,article,0,Phintella_assamica,1,2013-02-26T17:00:00.000Z,0,EmausBot
182,0,1,0,182,no_geo,fr,article,0,Phoebe_Tonkin,0,2013-02-26T17:00:00.000Z,0,Kyle-Howck
28,0,1,0,28,no_geo,sv,article,0,Pholcus_fragillimus,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
29,0,1,0,29,no_geo,nl,article,0,Pholcus_joreongensis,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
25,0,1,0,25,no_geo,vi,article,0,Pholcus_maronita,1,2013-02-26T17:00:00.000Z,0,EmausBot
24,0,1,0,24,no_geo,fr,article,0,Pholcus_taishan,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
26,0,1,0,26,no_geo,nl,article,0,Phorbas_punctatus,1,2013-02-26T17:00:00.000Z,0,EmausBot
29,0,1,0,29,no_geo,nl,article,0,Physocyclus_mysticus,1,2013-02-26T17:00:00.000Z,0,EmausBot
0,0,1,-115,-115,no_geo,en,article,0,Piancavallo,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-118,-118,no_geo,en,article,0,Piet_Kee,1,2013-02-26T17:00:00.000Z,0,Addbot
1,0,1,0,1,no_geo,it,article,0,Pipariya_(Jabalpur),1,2013-02-26T17:00:00.000Z,0,Botcrux
24,0,1,0,24,no_geo,nl,article,0,Pisaura_sublama,1,2013-02-26T17:00:00.000Z,0,EmausBot
3,0,1,0,3,no_geo,pt,article,0,Planalto_Armênio,1,2013-02-26T17:00:00.000Z,0,EmausBot
0,0,1,-117,-117,no_geo,en,article,0,Platičevo,1,2013-02-26T17:00:00.000Z,0,Addbot
30,0,1,0,30,no_geo,sv,article,0,Plexippoides_cornutus,1,2013-02-26T17:00:00.000Z,0,EmausBot
20,0,1,0,20,no_geo,nl,article,0,Plougonvelin,1,2013-02-26T17:00:00.000Z,0,Makecat-bot
60,0,1,0,60,no_geo,sv,article,1,Poecilophis_nebulosa,1,2013-02-26T17:00:00.000Z,0,Lsjbot
0,0,1,-326,-326,no_geo,en,article,0,Pole_and_Hungarian_cousins_be,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-4,-4,no_geo,en,article,0,Popstar_(film),0,2013-02-26T17:00:00.000Z,0,Malcolmxl5
7,0,1,0,7,no_geo,fr,wikipedia,0,Portail:Italie/Derniers_articles_créés,1,2013-02-26T17:00:00.000Z,0,ZéroBot
0,0,1,-26,-26,no_geo,de,wikipedia,0,Portal:Fotografie/Fehlende_Artikel,0,2013-02-26T17:00:00.000Z,0,Atamari
124,0,1,0,124,no_geo,de,wikipedia,0,Portal:Wirtschaft/Wartung/Unternehmen,0,2013-02-26T17:00:00.000Z,0,Yellowcard
149,0,1,0,149,no_geo,en,article,0,Postpartum_depression,0,2013-02-26T17:00:00.000Z,0,Doxylover
0,0,1,-738,-738,no_geo,pt,article,0,Praslinia,0,2013-02-26T17:00:00.000Z,0,GoEThe
60,0,4,-60,0,no_geo,en,article,0,Prehistoric_Korea,0,2013-02-26T17:00:00.000Z,0,Dddd4545
0,0,1,-111,-111,no_geo,en,article,0,Primeira_Linha,1,2013-02-26T17:00:00.000Z,0,Addbot
17,0,1,0,17,no_geo,fr,article,0,Priscula,1,2013-02-26T17:00:00.000Z,0,EmausBot
40,0,1,0,40,no_geo,en,article,0,Prison_Architect,0,2013-02-26T17:00:00.000Z,0,Fraggle81
26,0,1,0,26,no_geo,vi,article,0,Prodidomus_flavus,1,2013-02-26T17:00:00.000Z,0,EmausBot
0,0,1,-2,-2,no_geo,fr,wikipedia,0,Projet:Créatures_légendaires/Pavillon,0,2013-02-26T17:00:00.000Z,0,FDo64
25,0,1,0,25,no_geo,es,article,0,Provincia_de_El_Aaiún,0,2013-02-26T17:00:00.000Z,0,Warairarepano&Guaicaipuro
29,0,1,0,29,no_geo,nl,article,0,Pseudechidna_brummeri,1,2013-02-26T17:00:00.000Z,0,LaaknorBot
29,0,1,0,29,no_geo,vi,article,0,Psilochorus_cordatus,1,2013-02-26T17:00:00.000Z,0,EmausBot
35,0,1,0,35,no_geo,sv,article,0,Psilochorus_nigromaculatus,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
28,0,1,0,28,no_geo,sv,article,0,Psilochorus_topanga,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
0,0,1,-15,-15,no_geo,ca,article,0,Puig_Madrona,0,2013-02-26T17:00:00.000Z,1,Pere Sallavinera
2310,0,1,0,2310,no_geo,sv,article,1,Pythonichthys_microphthalmus,1,2013-02-26T17:00:00.000Z,0,Lsjbot
23,0,1,0,23,no_geo,sv,article,0,Quamtana_biena,1,2013-02-26T17:00:00.000Z,0,MerlIwBot
22,0,1,0,22,no_geo,nl,article,0,Quamtana_tsui,1,2013-02-26T17:00:00.000Z,0,EmausBot
0,0,1,-8,-8,no_geo,en,article,0,Quinta_del_Sordo,1,2013-02-26T17:00:00.000Z,0,FrescoBot
0,0,1,-148,-148,no_geo,en,article,0,Radičević,1,2013-02-26T17:00:00.000Z,0,Addbot
1,1,1,0,1,known,en,article,0,Raising_the_Flag_on_Iwo_Jima,0,2013-02-26T17:00:00.000Z,0,76.229.110.33
1,0,1,0,1,no_geo,it,article,0,Ramnagar,1,2013-02-26T17:00:00.000Z,0,Botcrux
0,0,1,-140,-140,no_geo,en,article,0,Rașcov,1,2013-02-26T17:00:00.000Z,0,Addbot
36,0,1,0,36,no_geo,en,article,0,Ray_McKinnon_(actor),0,2013-02-26T17:00:00.000Z,0,Klemen Kocjancic
0,0,1,-165,-165,no_geo,en,article,0,Rečica_ob_Savinji,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-262,-262,no_geo,en,article,0,Recommendation_(European_Union),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-254,-254,no_geo,en,article,0,Red-and-white_Crake,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-214,-214,no_geo,en,article,0,Red-billed_Buffalo_Weaver,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-340,-340,no_geo,en,article,0,Red-throated_Parrotfinch,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-29,-29,no_geo,en,article,0,Redback_spider,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-168,-168,no_geo,en,article,0,Reddish_Scops_Owl,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-365,-365,no_geo,en,article,0,"Redfield,_South_Dakota",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-305,-305,no_geo,en,article,0,Redlich–Kwong_equation_of_state,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-198,-198,no_geo,en,article,0,Redstripe_rasbora,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-186,-186,no_geo,en,article,0,"Red_Rock,_Oklahoma",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-190,-190,no_geo,en,article,0,Red_snapper_(fish),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-224,-224,no_geo,en,article,0,Red_Underwing,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-124,-124,no_geo,en,article,0,Reflux_(disambiguation),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-184,-184,no_geo,en,article,0,Refrigerator_car,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-207,-207,no_geo,en,article,0,Regeneration,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-125,-125,no_geo,en,article,0,Regge_(river),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-169,-169,no_geo,en,article,0,"Regidor,_Bolivar",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-422,-422,no_geo,en,article,0,Reginald_VelJohnson,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-97,-97,no_geo,en,article,0,RegioJet,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-296,-296,no_geo,en,article,0,Regional_planning,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-179,-179,no_geo,en,article,0,Regular_polytope,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-152,-152,no_geo,en,article,0,Rehbinder,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-272,-272,no_geo,en,article,0,Reichenfels,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-169,-169,no_geo,en,article,0,Reichsrat,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-194,-194,no_geo,en,article,0,Reifling,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-211,-211,no_geo,en,article,0,Reinardt_Janse_van_Rensburg,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-180,-180,no_geo,en,article,0,Reinhard_Fabisch,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-211,-211,no_geo,en,article,0,Reinhold_Seeberg,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-485,-485,no_geo,en,article,0,Reissner–Nordström_metric,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-153,-153,no_geo,en,article,0,Rekareka,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-269,-269,no_geo,en,article,0,Relative_clause,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-207,-207,no_geo,en,article,0,Release_management,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-385,-385,no_geo,en,article,0,Religion_in_Africa,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-302,-302,no_geo,en,article,0,Religion_in_the_European_Union,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-211,-211,no_geo,en,article,0,Reloncaví_Sound,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-194,-194,no_geo,en,article,0,Remember_a_Day,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-204,-204,no_geo,en,article,0,Remigius_Machura,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-215,-215,no_geo,en,article,0,Remlingen,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-170,-170,no_geo,en,article,0,Remo_Fischer,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-357,-357,no_geo,en,article,0,Renaissance_(band),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-270,-270,no_geo,en,article,0,Renata_of_Lorraine,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-407,-407,no_geo,en,article,0,Renato_Martino,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-178,-178,no_geo,en,article,0,"Renauld_I,_Count_of_Nevers",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-166,-166,no_geo,en,article,0,Renault_RE30,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-230,-230,no_geo,en,article,0,Rendering_equation,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-175,-175,no_geo,en,article,0,Renee_Perez,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-122,-122,no_geo,en,article,0,René_Chocat,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-276,-276,no_geo,en,article,0,René_Harris,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-152,-152,no_geo,en,article,0,René_Monory,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-175,-175,no_geo,en,article,0,Rene_Toft_Hansen,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-150,-150,no_geo,en,article,0,Renhuai,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-261,-261,no_geo,en,article,0,"Reno,_Parker_County,_Texas",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-81,-81,no_geo,en,article,0,Rent,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-178,-178,no_geo,en,article,0,Renzo_Revoredo,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-163,-163,no_geo,en,article,0,Repejov,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-388,-388,no_geo,en,article,0,Repo!_The_Genetic_Opera,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-168,-168,no_geo,en,article,0,Reptile_(album),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-419,-419,no_geo,en,article,0,Republic_Aviation,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-501,-501,no_geo,en,article,0,Republic_of_Hungary_(1946–1949),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-406,-406,no_geo,en,article,0,Republic_of_the_Rio_Grande,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-207,-207,no_geo,en,article,0,Requiem_(Bathory_album),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-400,-400,no_geo,en,article,0,Research_vessel,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-213,-213,no_geo,en,article,0,Reserve_Front,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-383,-383,no_geo,en,article,0,Resident_Evil_Outbreak,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-235,-235,no_geo,en,article,0,Resolution_(law),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-198,-198,no_geo,en,article,0,Respiratory_acidosis,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-207,-207,no_geo,en,article,0,Restless_(Within_Temptation_song),1,2013-02-26T17:00:00.000Z,0,Addbot
18,0,1,0,18,no_geo,de,article,0,Resturlaub_(Film),1,2013-02-26T17:00:00.000Z,0,MorbZ-Bot
0,0,1,-213,-213,no_geo,en,article,0,Rete_algorithm,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-511,-511,no_geo,en,article,0,Retinopathy_of_prematurity,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-325,-325,no_geo,en,article,0,Retroperitoneal_space,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-296,-296,no_geo,en,article,0,Return_of_the_Living_Dead_Part_II,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-182,-182,no_geo,en,article,0,Reuilly,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-192,-192,no_geo,en,article,0,Revanche_(film),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-208,-208,no_geo,en,article,0,"Revere,_Missouri",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-117,-117,no_geo,en,article,0,Reviga,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-488,-488,no_geo,en,article,0,Revolutionary_People's_Liberation_Party–Front,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-245,-245,no_geo,en,article,0,Revolving_restaurant,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-324,-324,no_geo,en,article,0,Rex_J._Walheim,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-265,-265,no_geo,en,article,0,"Reynolds,_North_Dakota",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-125,-125,no_geo,en,article,0,RFI,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-141,-141,no_geo,en,article,0,Rhacophorus_arboreus,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-92,-92,no_geo,en,article,0,Rhagades,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-173,-173,no_geo,en,article,0,Rhapis_excelsa,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-187,-187,no_geo,en,article,0,Rheinwaldhorn,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-141,-141,no_geo,en,article,0,"Rhine,_Georgia",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-262,-262,no_geo,en,article,0,Rhinodermatidae,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-222,-222,no_geo,en,article,0,Rhipsalis_salicornioides,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-220,-220,no_geo,en,article,0,Rhoda_Griffis,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-265,-265,no_geo,en,article,0,Rhododendron_hirsutum,1,2013-02-26T17:00:00.000Z,0,Addbot
27,0,1,0,27,no_geo,it,article,1,Rhonda_Blades-Brown,0,2013-02-26T17:00:00.000Z,0,GBG
0,0,1,-253,-253,no_geo,en,article,0,Rho_meson,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-108,-108,no_geo,en,article,0,Rhynchosia,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-271,-271,no_geo,en,article,0,Rhythm_(disambiguation),1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-427,-427,no_geo,en,article,0,Riachão_do_Bacamarte,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-287,-287,no_geo,en,article,0,Rialto_Towers,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-310,-310,no_geo,en,article,0,Ribbon-tailed_Astrapia,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-268,-268,no_geo,en,article,0,Ribeirópolis,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-245,-245,no_geo,en,article,0,Ribonucleotide,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-332,-332,no_geo,en,article,0,Ricardo_Darín,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-226,-226,no_geo,en,article,0,Ricardo_Pedriel,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-308,-308,no_geo,en,article,0,Ricardo_Vidal,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-286,-286,no_geo,en,article,0,Riccardo_Scamarcio,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-174,-174,no_geo,en,article,0,Rice_noodles,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-197,-197,no_geo,en,article,0,"Richardton,_North_Dakota",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-204,-204,no_geo,en,article,0,Richard_Bancroft,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-435,-435,no_geo,en,article,0,"Richard_Boyle,_3rd_Earl_of_Burlington",1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-334,-334,no_geo,en,article,0,Richard_Chase,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-183,-183,no_geo,en,article,0,Richard_de_Fournival,1,2013-02-26T17:00:00.000Z,0,Addbot
0,0,1,-229,-229,no_geo,en,article,0,Richard_Freitag,1,2013-02-26T17:00:00.000Z,0,Addbot
